1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.11325706382910805,0.07303132184315388,0.0354682596734211,0.27025659836133326,0.06887224969911376,0.04440145323728547,-0.12131022943949922,0.0017830535288811966,-0.062283860884200924,-0.018544485972955785,0.0062091962745194716,-0.045112876816416944,-0.06418635687330729,0.05435165619168566,0.06920971975225106,0.04511579235912523,-0.10929657672097617,0.008917824929006413,-0.08705871843242946,-0.006914591072900163,0.12527609146414836,0.005022054516079416,0.08912094869117593,-0.11059908248028906,-0.1056668764127883,-0.056917208793505966,-0.16828910163466562,-0.1806254531384812,-0.10776903122987505,0.12881709624350102,-0.09299483071229303,0.05573804223772643,0.28069866672156085,0.1473789460755417,-0.08758381713551039,-0.11848523728612284,0.012914660580024759,-0.175919429658177,-0.15351100264122955,-0.07062474525207323,-0.14300649508413435,-0.06318346306273205,-0.17120197752642466,-0.19669667272325453,-0.17232906728140876,-0.11856267908264383,-0.12921142280799713,-0.07140417336910557,-0.09229198110677063,0.033754945460239806,0.23111272011359377,0.01315895717101064,0.08542668468865319,0.24370115837245176,0.029415700201447504,-0.03411625006723772,-0.02858625381562805,0.094984852906194,0.09246959068293237,0.09036087411325272,-0.03242466766753826,0.18989774491823078,0.2040999218435716,0.12732953047699416,-0.07636340739189167,0.1415874972558792,-0.1660739476915795,0.0795592660183675,0.16338009102629347,0.03586927709258174,-0.08361752173592105,0.25502988830368806,0.17203321327941612,-0.1557151794292485,-0.08043731763082268,-0.003932856870110937,0.022632704232521887,0.029651389207118347,-0.19327101899621013,-0.07954147470219684,0.032903953471968346,0.04255044728400993,-0.12118782108822317,0.3046266450267485,0.23544633904752973,0.18767052315254593,-0.014394027957138344,0.007505201028003122,-0.0844212234567222,-0.0678867195785808,0.1515159310050645,-0.12650578834988202,-0.06285266460354136,-0.14099453001701262,-0.08187734914552185,-0.19658440075883968,0.0053752409392551015,0.06588872010576288,-0.10609946195736393,0.03027834594402297
0.00043647041825287553,0.07929261598860586,0.07005483485871072,0.0605236676696757,0.0877594353370451,0.04718981667230004,0.07288190585886452,0.05999369775655902,0.05219151389182479,-0.1792440098110813,-0.10883580514995118,-0.06228316353059294,-0.0019638762790170575,0.13939774528957105,0.14418114699162116,0.03444071208817665,0.06429408296026075,0.10240550029306748,0.13348537971385316,0.023562332955092226,0.14865941278313705,-0.008217711727150932,0.1222899268642643,-0.05516563226249508,-0.06493519736214808,-0.09858527934191952,-0.04583810669756898,-0.05500776510276625,0.06474486150331356,0.11312774807801529,0.01539430917316089,0.14213945079721835,0.19508121807696563,0.0657517166966248,-0.05797683946418756,-0.08173124278361536,-0.06689991810590123,-0.09623033547570414,-0.16681916698762833,-0.12166413974698662,-0.09178281657880528,-0.16866622755623298,-0.1652387803262881,-0.054886141515217014,-0.07043872188768517,-0.05489825991316882,0.036634717207334,0.016506225499344204,-0.02303885572784602,-0.11217948256634228,0.12261608707147713,0.10185046978188851,0.16885707078291345,0.12989946599696275,0.05837675410764381,0.04877026976072104,0.08915691810996126,0.03843771262852311,-0.18052077104965136,-0.07526361865582733,-0.06832050715262862,0.001922359049146077,0.09615539326678464,0.12529537086021658,0.15646152952042014,0.145406836536524,-0.011699049059022257,0.08778950783371414,0.053183087093330104,0.060753847709641644,0.1480275030194288,0.010886983566428055,0.13431714667275074,-0.10646360404079584,-0.057871351904086155,-0.08585897915664334,0.06563478827436227,0.08815988770191727,0.050373790772592505,0.15188921777099704,-0.08527543033148731,-0.14547817019001183,-0.13821023778462585,-0.09553924750986352,-0.022754486987536033,0.03918127555308928,-0.06470972649157891,-0.06298295263346387,-0.048518753359741075,-0.13157385970503996,0.1101126640244849,-0.19045665777249202,-0.19212410998584026,-0.1360803182998191,-0.20257247966002778,-0.11095736068384915,-0.04011145409420544,0.04620589207800272,-0.05362030658739167,-0.10700638511511949
-0.25298851942347567,-0.07434991079530477,-0.21702280660542964,0.27267760320683393,-0.0738061964153347,-0.20605729367244283,-0.26375935296652786,-0.13123226657754908,-0.16508584337684273,-0.29164630103869954,-0.1389657483737643,-0.18269337672522154,-0.07684742254859998,0.10978711937201517,0.2059521393667695,-0.11031285169307578,-0.03377917602608851,0.18106006103000108,0.22302984767566608,0.24324112900384293,0.23466442039713936,-0.15979329172052475,0.16266085576213168,-0.019863133304239916,-0.13824174177546925,-0.2256807158597645,-0.0014153927053197827,0.05969557011289066,0.12087002282110446,0.2207854972722196,0.40734325968455026,0.4508537836661297,0.489317014001402,0.1717625243146518,-0.14179432542197934,0.10090317689252475,-0.01527899714189765,-0.011262078222492368,-0.24380764225621712,-0.2730583073025495,0.13042671432052227,-0.023884120572511356,-0.24257796354077055,-0.1203726906517959,-0.12397503834673741,0.06240243683971116,0.15421673028145122,0.14905166813139353,-0.20013296844764233,-0.03893009557541455,0.020612786948999793,-0.1546903214525681,0.16718706117154852,0.3348924473479864,-0.19685761521575634,-0.2441480957804016,-0.16947247009564542,-0.15080217243921779,-0.26117603834689423,-0.1950890284951283,-0.23593742678357643,-0.0725453817266414,0.11771364738380313,0.14003372066230516,0.19368926789344953,0.21962775363035708,-0.2899955730142168,0.02297873696317592,0.1911824994053748,0.19800641019533086,0.23918934683393922,-0.16219893754735798,0.14707888356836377,-0.29585592811491734,-0.22592593137831812,-0.25744828866500075,0.11189300033669036,0.14588241226675294,0.4421209460468197,0.465097620969823,0.18391478251061394,0.22912648397192067,-0.0016116407874472406,-0.09426025202829483,-0.08015256993672942,0.22525170982459639,-0.020846878739573624,0.0653648761131502,0.10789627633502823,-0.1697686116846975,0.30775505095373173,-0.23479955581235476,-0.303751011252654,-0.054061079098212526,-0.07303481920082075,-0.11750284012920063,0.003818489062841943,0.11704913829824709,-0.19371053559276258,-0.07725251985050456
0.30183707572369695,0.027867556148350583,-0.12044374494503066,0.19671438865555074,-0.06380032483700356,-0.16798951455774808,-0.07075755049971894,-0.09989022705439275,-0.16502480405862746,-0.19809944826704598,-0.18961572276360525,-0.1585605505645524,-0.09705285299214461,-0.1039012115022369,-0.1050760367652436,0.30641703490879985,-0.09040882125217185,0.07440670772362451,0.02054370516957984,-0.00913714765558662,-0.10507422410297172,-0.009781504061928794,0.04450009519801247,-0.08385129888868821,-0.16517721380623396,-0.11732570705974843,0.15870311290156447,0.06360522758543835,-0.11906198153099334,0.08960859781593875,0.21386511866266383,0.4804732941212567,0.504789063171553,0.02887036103440302,-0.02477408329648428,-0.16528856076496234,-0.0965690968579926,-0.09802771232892185,-0.13370314490841748,-0.16796987992995077,-0.11070161768261483,-0.15888365962536213,-0.1293097651397135,-0.07514991983362733,-0.13897523802675307,0.17486737267284866,0.25417168992262534,0.0939274051737816,-0.1605659682440372,-0.16335451818880065,0.4482545182993096,0.03730690603724459,0.43617796707421197,0.35407906887421103,-0.15725643381308899,-0.1503697775769318,0.035218792241844536,-0.14882889887849965,-0.19953590346741176,-0.18609425324945508,-0.15481824892264656,-0.11145382576986688,-0.03456434550540748,-0.07405623139247074,-0.07789420002951052,-0.07206759106099143,-0.14486264008520455,-0.09275548721236475,-0.031117288367530856,0.13532113217327876,-0.04585694416983568,0.023367706515544484,0.18788964397693397,-0.17511869864383608,-0.14905667624674174,-0.16688460116910278,-0.09854702690698108,0.08830425516878787,0.3066035042767544,0.49101349965743274,0.06912686750854304,0.07163711963516421,-0.07175346189549849,0.04506336212717015,0.3431453034881387,0.42565186659593507,-0.11211158512508729,-0.00351966066311505,-0.106055469143108,-0.1580020985662743,0.5162196331320603,-0.10742596479938185,-0.1620598274898397,-0.08336392324447163,-0.11925720604887471,-0.13942380496766274,0.24000612855300793,0.2983659216176382,-0.16413407328208082,-0.19447508774254763
0.025683474369305955,-0.04023834394547134,-0.21922959416200055,0.25781408687226737,0.043894365198554386,-0.16055617747846987,-0.12275012200229173,-0.07038446056119457,-0.10629273912442652,-0.040178078221964446,-0.2314749924187045,-0.23135173444098145,-0.09854063361182741,0.03696745817131701,0.11456186013104785,0.03142906927057999,-0.11351971836191754,-0.05044215183606374,-0.055712823681939916,0.032304444969056906,0.07667990868836794,-0.047715165032115044,0.18048236925332578,-0.17467828768156546,-0.14500807085853806,-0.24803495785590976,0.1935862773361769,0.18374185996993048,-0.08179508260763031,0.235920765206845,0.26775583810126247,0.320710106362484,0.3946251633450885,-0.08864952039683943,0.08686478773511053,-0.1933903317898777,-0.10680229335936675,0.1604392489129626,-0.05114362044186754,-0.07261087820351977,-0.10876388055367615,-0.21222940118299147,-0.19567920167748232,-0.1342261469692178,-0.10349793373278059,0.2590851391412718,0.24324132052347938,0.28776264104517124,-0.24360338718508018,-0.1946106750418722,0.17341518328245853,-0.05066663493754227,0.12660756895672673,0.27110986021954875,-0.09247401774544517,-0.14817700103566372,-0.038440400210243704,-0.07973802301415907,-0.22067729772901326,-0.2064783670437412,-0.1810973692884403,-0.061759066078659795,0.021497372100052647,0.041846965809683175,0.02954313061451607,0.10706470362628122,-0.1346286793127056,0.00014205191291860874,-0.0008883965530763241,-0.0257755419075872,0.06619325322198957,0.04216251396224938,0.21860941174750262,-0.09920527430163534,-0.13028551812794342,-0.199252870994903,-0.01923547257765887,0.22361867354819423,0.22071029922425547,0.3650036677571989,-0.00685793475662322,-0.020446150621081714,-0.008544835325150517,0.12267439658345013,0.27654606204960586,0.2588913784682436,-0.10231527788965343,0.29451645868019394,-0.13336775812219,-0.12889556211339087,0.34397905403850676,-0.20767926692159988,-0.09412623964224988,-0.18873946461962454,-0.09791323963866555,-0.12438965468693006,0.29646903966406163,0.28104105499719767,-0.22227502922447603,-0.2096222725228698
-0.08136529736391881,-0.12894296191298354,-0.18283180895067114,0.00042192111495321976,-0.11623029545877471,-0.20682660530111582,-0.19600378292413165,-0.15533878426983658,-0.1676310832649063,-0.2190208010441818,-0.1476782886477665,-0.14320449765944065,-0.0033983450947949953,0.15726694597183125,0.15827202859170425,-0.09047753866475731,-0.008162440369440423,0.06009554139272884,0.08324083685601211,0.1309489765243079,0.13883217528419795,0.019075374259080808,0.15809863975896873,-0.047635571712304904,-0.19196509009526694,-0.12916233731455143,0.11361706455269392,0.06581968404034612,0.08919870531322813,0.16882334017575554,0.1927369628168237,0.17714160437010937,0.3856350813590381,0.03024236938128108,-0.022342075689031755,-0.0493131004420524,0.08228230998832649,0.1226770338738841,-0.200576318747631,-0.23320544655735162,0.04123238994768225,-0.21705013411740687,-0.15137121051213204,0.01698517340859242,-0.07232892175261102,0.1306102321028039,0.15908002343554234,0.18618916058462567,-0.15312052462113307,0.03404911793465696,-0.07275955080831241,-0.10909540614865373,0.12513243898780815,0.10715895527047424,-0.202657693470176,-0.20758395171860344,-0.15091736360217559,-0.15421581622032887,-0.20804805084848127,-0.15567232203344875,-0.18427096946897095,0.012404210955564023,0.1315595422201848,0.17981766375357924,0.20177119571198654,0.17917737775236095,-0.17671333435465386,0.07321791761068284,0.0729672748109799,0.08675348742865864,0.12612795522969392,0.028370774764024047,0.18539893554936454,-0.21092462707660883,-0.06341159009140294,-0.20375728219024744,0.056947268105934604,0.10875218702371006,0.3014326407253072,0.29773598251110833,0.09165729715267812,0.12536239288494946,-0.05405991588053198,-0.04629797413540087,0.0937086791146956,0.17632682897835975,0.04073808720788647,0.043002292420587805,0.02066116489948004,-0.06511766359627018,0.25970325322018206,0.035667376230227685,-0.2355530589521997,-0.1608203749141703,-0.20895669719669135,0.04261889245014596,0.13017116382092947,0.17291136254142495,-0.18260128269944026,-0.02141741499405165
-0.0014218749787598495,-0.025316561177160402,-0.13806239975852913,0.15860108054448002,0.008786853968930697,-0.12211691397557851,-0.07331473650385815,-0.06015808339053413,-0.08773192331849605,-0.1635335869717704,-0.07951353867866408,-0.024834204045341046,-0.0484327595757554,0.0918203635180714,0.09216705153612065,0.06999749663816039,-0.05617089684713671,-0.0029456931729143136,0.02219240119764741,-0.009039986724888947,0.07819583293629019,-0.06751358146108631,0.10676140002221082,-0.043670727761398666,-0.12471264361476578,-0.0831103978196631,0.09051379027232499,0.05399720414714616,-0.0041450167780281676,0.14319455635835762,0.12200298082138748,0.3424098250388291,0.403401843932627,-0.01520959949432297,-0.02058302075379266,-0.05136993056818183,-0.060476853412793866,0.3386617844908931,-0.09729021907742567,-0.10878578939771698,-0.08412674956636343,-0.11105177258471288,-0.08565205456102365,-0.08758751426060934,-0.08212885532030952,0.10496044360166332,0.12316870709992926,0.09991753129993507,-0.15319105117540846,-0.10187687573292767,0.1705092417657121,-0.029565047707368192,0.09578597085770305,0.14980825050321925,-0.0974366384383041,-0.14167453223517545,-0.05081055116278695,-0.06548721788960819,-0.17214455307023757,-0.07410492615151375,0.027071119399506995,-0.020754870809303046,0.07399890112979131,0.07507687637407531,0.09063178282585041,0.105394579826365,-0.09527845141630278,-0.03611577625623372,-0.046702358144039356,-0.013521771729119504,0.03395366260947498,-0.05873754204287243,0.10335207559510375,-0.05225817685638854,-0.014491805809028402,-0.09259353860502653,-0.017911229897393396,0.09536142884450728,0.03342658912170536,0.27093107570007496,0.03925655589866798,-0.00864940114247322,-0.15023684322231437,-0.09130906113881276,0.058562761924840494,0.1290456741849378,-0.0612447339930416,0.06637822073727512,-0.05786819396551021,-0.06561904846737854,0.343000420765528,-0.08591398787241947,-0.09031213919400435,-0.12946685882932277,-0.09905638014557708,-0.08420133190511812,0.056707507785211525,0.09733886677244533,-0.16495852979350553,-0.11888628415043828
-0.13728979447108802,-0.07032647429421401,-0.08259927970343485,0.04970996102037611,-0.07700698891351368,-0.058546228092711886,-0.03906356086466134,-0.03429200834388623,-0.02639582274929762,-0.09904857267910237,-0.12126563381890046,-0.029871348399913646,0.00744089803382948,0.11254031233581291,0.10569755848657122,-0.025184131181839375,0.02058204498102934,0.0676728463256813,0.060364893357728294,0.05781710356820206,0.06605965342326753,-0.0005572730064323798,0.1580948439172377,-0.038344268087303596,-0.0957930941382687,-0.08457656907563574,0.08870063920688188,0.03065741123266581,0.031086061251645845,0.16325772846519537,-0.03585195705622417,0.06361013133448111,0.17378220889930612,0.0925290271295969,0.005825085425454294,-0.054556729996305536,-0.021101608593763338,-0.08067092716110796,-0.07261569939063235,-0.09395492235118764,-0.03029266428456737,-0.17128883623127011,-0.125885315104179,-0.03490983667876316,0.04298192640858559,0.05561366032430815,0.11572077259631057,0.1274509685605761,-0.07017941339183413,-0.08937886759534479,-0.12318677408210599,-0.06639116223852855,0.03443486905877916,0.07049198070893294,-0.06835699587757924,-0.062566365168366,0.004495582348236822,-0.021769874388580034,-0.10021377363249705,-0.0374069405046407,-0.049013330304434735,-0.007118240138593116,0.08261907220063038,0.09933732716966792,0.12291592384490779,0.12327058359409539,0.008416787180306176,0.03859472980969921,0.05041562675584516,0.04374562417964282,0.07366380162328344,0.027619458418165543,0.170675115582843,-0.08721050807061906,-0.027324439648692144,-0.08221512694571695,0.042479543386568216,0.12186494601160996,-0.0655500098752064,0.044121956364488985,-0.035598113512549504,-0.02224162073043583,-0.022820795848264252,0.043122710244273145,0.09591753501565498,0.13849304445769162,0.012600407352539684,0.012307739845211885,0.0037459552438405637,-0.07907458254307688,0.04595444692349131,-0.09977985051963523,-0.033948725827712155,-0.15631136772304427,-0.09281465357168583,-0.019406310374307727,0.06507058143263236,0.12422274494432729,-0.0406527443646888,-0.0892002119372259
0.012272369476407042,-0.06939004212649201,-0.13756756746515153,0.11935793662011636,-0.0251146596589272,-0.10146565724270701,-0.16864071072248027,-0.14192605089342858,-0.14621174229779393,-0.1612093781370586,-0.1457304974322037,-0.11093964195347158,-0.0606572435725583,0.06619137240086079,0.06834904504237407,0.20946376937629874,-0.0797228690671048,-0.02843325374137616,-0.04122143125712918,-0.025580505113182068,0.0026365760358422617,-0.006556441391902539,0.1653281689218555,-0.11798769580028341,-0.04126986428288043,-0.03953920581120413,0.14218062690743358,0.0930528352898488,-0.04918625069646303,0.21329189214946184,-0.038286908976197374,0.5316842284892644,0.5242075086760889,-0.022521645356343354,-0.0023327719638615665,-0.13539797028773717,-0.09704458304883909,0.1841478408276936,-0.06485970890392356,-0.07212727421830577,-0.09694109966674377,-0.14477068255099643,-0.09365628530574195,-0.13507809896965578,-0.1605945503021718,0.14731237437505462,0.13091682472970126,0.19333583043254432,-0.1423329590170611,-0.13083130904120407,0.395650552696742,0.0034204680718057053,0.47962471502635323,0.04827941315285952,-0.09076214807557523,-0.11774775228794243,-0.1179300346276621,-0.13774097849432734,-0.05211692476720553,-0.1314870172934848,-0.11799963721117081,-0.11952410308052808,0.003967707136132896,0.017946258061094678,0.009948342932373407,0.10312528925881585,-0.10647121767334429,-0.10092207398339677,-0.05476706998353171,-0.07195860723653014,-0.006046203103189221,-0.11424435183699437,0.13632413718621528,-0.12268314310744831,-0.14581632709969136,-0.14262806560891145,-0.05618560759075589,0.17527536821280176,-0.005691772552108148,0.5241058042985651,0.11466453286727112,0.00012944352765225818,-0.17860268200771698,-0.08456916512858575,0.07271296073395644,0.09546569390629786,-0.10200163571904623,0.13902907504690262,-0.12702470156376344,-0.10421411925887342,0.5057849650224647,0.2116431028720939,0.07115381851756429,-0.05162034452930098,-0.1637777004581781,-0.16238555199980853,0.0909326856056746,0.1473639620948091,-0.12958282210364763,-0.1687869486465068
0.04373110284032191,0.08648914499660197,0.030170041480988997,0.132461330180738,0.09496257568407157,0.022622388126798246,-0.03502183767764973,0.05172946916065733,0.04893768880120838,-0.16256353586834846,-0.14382099743533608,-0.13235753393015437,-0.050661146518890594,0.041983370980986215,0.05766269735770231,0.01918842490383279,-0.11138499464632509,-0.09044601574268725,-0.05507171356754999,-0.0853075283002676,-0.004678644693505915,0.019112014232978633,0.12164336249132236,-0.13412844115562775,-0.15091501672286506,-0.11030197034055034,0.11773537880525514,0.08271982836391395,-0.12375843203630918,0.12616029773799997,0.04529672892474599,0.007069439359824801,0.11800978467374783,-0.1033829045703244,0.07357318805816156,-0.05099570290772919,-0.13388139180909137,-0.07115779546065412,-0.13046245148362348,-0.13946378415093347,-0.10610864956161195,-0.11132366705407655,-0.07936068829249138,0.04738897657073994,0.07200467597357106,0.13987613780906577,0.12489994210644279,0.1701320144369256,-0.058870518187081215,-0.10454468602182782,0.12434225411174585,0.07661083879182924,0.10083529527670546,0.12445948054053806,0.0414260000953078,0.03994151492634739,0.060141123540958887,0.040146958931649296,-0.11092919507456088,-0.14027539608917697,-0.13504048250140369,-0.05274042506011837,0.046502164074218214,0.0953118622805069,0.059564106403711674,0.06082790710219374,-0.01093970588158598,-0.08737958334204637,-0.07052998619848855,-0.07080767721385045,0.008867035104886227,-0.0015277096043116495,0.13106309072853556,-0.05126950473247324,-0.12143649478669416,-0.12027933170079583,-0.10631785266819965,0.1097525422003157,0.11352281062616665,0.08188885641665851,-0.040819027071257,0.01983536247866478,0.0054073946958989785,0.07477172729439659,0.1305987950378972,0.15722279684556603,-0.11703578565615341,0.09679697414595267,-0.09360163150511672,-0.07191050778797252,0.09204255957881365,0.05985375293153191,0.026452689328989108,-0.12460528628210345,-0.08297012800826493,0.04895471437338468,0.131870575338529,0.1574653234021901,-0.03289587228958019,-0.08502465668817205
